id_specification,specification,id_site,site,Month,goods_specy,goods_variety,nb_individus,Baseline_malt_yield_r2,Baseline_malt_dry_yield,Baseline_goods_weight,Baseline_goods_moisture,Baseline_malt_moisture,Baseline_electricity,Baseline_thermal,Baseline_FAN,Baseline_friabilite,Baseline_coloration_EBC,Baseline_betaG,Baseline_quality,created_at,updated_at,deleted_at
45,HEINEKEN C 6RH PILSEN,4,STRASBOURG,7,6RH,FARO,41,84.77622047975888,93.69773530729346,204.3243902439023,13.143902439024393,4.004878048780488,,,,,,,,,,
51,HEINEKEN C 6RH PILSEN,4,STRASBOURG,7,6RH,FARO,41,84.77622047975888,93.69773530729346,204.3243902439023,13.143902439024393,4.004878048780488,,,,,,,,,,
27,Kronenbourg 2RP,4,STRASBOURG,7,2RP,FANTEX,1,84.81673255457903,93.68932727924154,203.96229508196734,13.128196721311474,4.042622950819672,,,,,,,,,,
55,Kronenbourg 2RP,4,STRASBOURG,7,2RP,FANTEX,1,84.81673255457903,93.68932727924154,203.96229508196734,13.128196721311474,4.042622950819672,,,,,,,,,,
32,Kronenbourg 6RH,4,STRASBOURG,7,,,0,84.81673255457903,93.68932727924154,203.96229508196734,13.128196721311474,4.042622950819672,,,,,,,,,,
56,Kronenbourg 6RH,4,STRASBOURG,7,,,0,84.81673255457903,93.68932727924154,203.96229508196734,13.128196721311474,4.042622950819672,,,,,,,,,,
58,Kronenbourg 6RH Responsable,4,STRASBOURG,7,6RH,Faro resp,2,84.81673255457903,93.68932727924154,203.96229508196734,13.128196721311474,4.042622950819672,,,,,,,,,,
57,Licorne 2RP,4,STRASBOURG,7,,,0,84.81673255457903,93.68932727924154,203.96229508196734,13.128196721311474,4.042622950819672,,,,,,,,,,
19,STANDARD/BIO 2RP,4,STRASBOURG,7,2RP,PLANET,1,84.81673255457903,93.68932727924154,203.96229508196734,13.128196721311474,4.042622950819672,,,,,,,,,,
54,STANDARD/BIO 2RP,4,STRASBOURG,7,2RP,PLANET,1,84.81673255457903,93.68932727924154,203.96229508196734,13.128196721311474,4.042622950819672,,,,,,,,,,
18,STANDARD/BIO 6RH,4,STRASBOURG,7,6RH,ETINCEL,9,84.23170194003528,93.94172424086824,201.59999999999997,13.944444444444448,4.022222222222222,,,,,,,,,,
53,STANDARD/BIO 6RH,4,STRASBOURG,7,6RH,ETINCEL,9,84.23170194003528,93.94172424086824,201.59999999999997,13.944444444444448,4.022222222222222,,,,,,,,,,
17,HEINEKEN A 2RP PILSEN,4,STRASBOURG,8,2RP,PLANET,5,84.87116726313285,93.59494068570443,203.87213114754115,13.029508196721311,4.0983606557377055,,,,,,,,,,
49,HEINEKEN A 2RP PILSEN,4,STRASBOURG,8,2RP,PLANET,5,84.87116726313285,93.59494068570443,203.87213114754115,13.029508196721311,4.0983606557377055,,,,,,,,,,
52,HEINEKEN A 2RP PILSEN,4,STRASBOURG,8,2RP,PLANET,5,84.87116726313285,93.59494068570443,203.87213114754115,13.029508196721311,4.0983606557377055,,,,,,,,,,
15,HEINEKEN C 6RH PILSEN,4,STRASBOURG,8,6RH,FARO,41,84.78607270371411,93.56012562723186,204.2048780487804,13.09512195121951,4.1121951219512205,,,,,,,,,,
45,HEINEKEN C 6RH PILSEN,4,STRASBOURG,8,6RH,FARO,41,84.78607270371411,93.56012562723186,204.2048780487804,13.09512195121951,4.1121951219512205,,,,,,,,,,
51,HEINEKEN C 6RH PILSEN,4,STRASBOURG,8,6RH,FARO,41,84.78607270371411,93.56012562723186,204.2048780487804,13.09512195121951,4.1121951219512205,,,,,,,,,,
27,Kronenbourg 2RP,4,STRASBOURG,8,2RP,FANTEX,1,84.87116726313285,93.59494068570443,203.87213114754115,13.029508196721311,4.0983606557377055,,,,,,,,,,
55,Kronenbourg 2RP,4,STRASBOURG,8,2RP,FANTEX,1,84.87116726313285,93.59494068570443,203.87213114754115,13.029508196721311,4.0983606557377055,,,,,,,,,,
32,Kronenbourg 6RH,4,STRASBOURG,8,,,0,84.87116726313285,93.59494068570443,203.87213114754115,13.029508196721311,4.0983606557377055,,,,,,,,,,
56,Kronenbourg 6RH,4,STRASBOURG,8,,,0,84.87116726313285,93.59494068570443,203.87213114754115,13.029508196721311,4.0983606557377055,,,,,,,,,,
58,Kronenbourg 6RH Responsable,4,STRASBOURG,8,6RH,Faro resp,4,84.87116726313285,93.59494068570443,203.87213114754115,13.029508196721311,4.0983606557377055,,,,,,,,,,
57,Licorne 2RP,4,STRASBOURG,8,,,0,84.87116726313285,93.59494068570443,203.87213114754115,13.029508196721311,4.0983606557377055,,,,,,,,,,
19,STANDARD/BIO 2RP,4,STRASBOURG,8,2RP,PLANET,0,84.87116726313285,93.59494068570443,203.87213114754115,13.029508196721311,4.0983606557377055,,,,,,,,,,
54,STANDARD/BIO 2RP,4,STRASBOURG,8,2RP,PLANET,0,84.87116726313285,93.59494068570443,203.87213114754115,13.029508196721311,4.0983606557377055,,,,,,,,,,
18,STANDARD/BIO 6RH,4,STRASBOURG,8,6RH,ETINCEL,10,84.36507936507937,94.15390496250298,201.59999999999997,13.89,3.9,,,,,,,,,,
53,STANDARD/BIO 6RH,4,STRASBOURG,8,6RH,ETINCEL,10,84.36507936507937,94.15390496250298,201.59999999999997,13.89,3.9,,,,,,,,,,
17,HEINEKEN A 2RP PILSEN,4,STRASBOURG,9,2RP,PLANET,1,85.5569190136272,93.86244494701866,201.85517241379307,12.568965517241377,4.082758620689655,,,,,,,,,,
49,HEINEKEN A 2RP PILSEN,4,STRASBOURG,9,2RP,PLANET,1,85.5569190136272,93.86244494701866,201.85517241379307,12.568965517241377,4.082758620689655,,,,,,,,,,
52,HEINEKEN A 2RP PILSEN,4,STRASBOURG,9,2RP,PLANET,1,85.5569190136272,93.86244494701866,201.85517241379307,12.568965517241377,4.082758620689655,,,,,,,,,,
15,HEINEKEN C 6RH PILSEN,4,STRASBOURG,9,6RH,FARO,23,85.69534554387114,93.93596048192875,201.86086956521737,12.478260869565215,4.065217391304348,,,,,,,,,,
45,HEINEKEN C 6RH PILSEN,4,STRASBOURG,9,6RH,FARO,23,85.69534554387114,93.93596048192875,201.86086956521737,12.478260869565215,4.065217391304348,,,,,,,,,,
51,HEINEKEN C 6RH PILSEN,4,STRASBOURG,9,6RH,FARO,23,85.69534554387114,93.93596048192875,201.86086956521737,12.478260869565215,4.065217391304348,,,,,,,,,,
27,Kronenbourg 2RP,4,STRASBOURG,9,2RP,FANTEX,0,85.5569190136272,93.86244494701866,201.85517241379307,12.568965517241377,4.082758620689655,,,,,,,,,,
55,Kronenbourg 2RP,4,STRASBOURG,9,2RP,FANTEX,0,85.5569190136272,93.86244494701866,201.85517241379307,12.568965517241377,4.082758620689655,,,,,,,,,,
32,Kronenbourg 6RH,4,STRASBOURG,9,,,0,85.5569190136272,93.86244494701866,201.85517241379307,12.568965517241377,4.082758620689655,,,,,,,,,,
56,Kronenbourg 6RH,4,STRASBOURG,9,,,0,85.5569190136272,93.86244494701866,201.85517241379307,12.568965517241377,4.082758620689655,,,,,,,,,,
58,Kronenbourg 6RH Responsable,4,STRASBOURG,9,6RH,Faro resp,0,85.5569190136272,93.86244494701866,201.85517241379307,12.568965517241377,4.082758620689655,,,,,,,,,,
57,Licorne 2RP,4,STRASBOURG,9,,,0,85.5569190136272,93.86244494701866,201.85517241379307,12.568965517241377,4.082758620689655,,,,,,,,,,
19,STANDARD/BIO 2RP,4,STRASBOURG,9,2RP,PLANET,0,85.5569190136272,93.86244494701866,201.85517241379307,12.568965517241377,4.082758620689655,,,,,,,,,,
54,STANDARD/BIO 2RP,4,STRASBOURG,9,2RP,PLANET,0,85.5569190136272,93.86244494701866,201.85517241379307,12.568965517241377,4.082758620689655,,,,,,,,,,
18,STANDARD/BIO 6RH,4,STRASBOURG,9,6RH,ETINCEL,5,85.5569190136272,93.86244494701866,201.85517241379307,12.568965517241377,4.082758620689655,,,,,,,,,,
53,STANDARD/BIO 6RH,4,STRASBOURG,9,6RH,ETINCEL,5,85.5569190136272,93.86244494701866,201.85517241379307,12.568965517241377,4.082758620689655,,,,,,,,,,
17,HEINEKEN A 2RP PILSEN,4,STRASBOURG,10,2RP,PLANET,3,85.46253160825789,94.10261004674055,202.16226415094343,12.837735849056603,4.033962264150943,,,,,,,,,,
49,HEINEKEN A 2RP PILSEN,4,STRASBOURG,10,2RP,PLANET,3,85.46253160825789,94.10261004674055,202.16226415094343,12.837735849056603,4.033962264150943,,,,,,,,,,
52,HEINEKEN A 2RP PILSEN,4,STRASBOURG,10,2RP,PLANET,3,85.46253160825789,94.10261004674055,202.16226415094343,12.837735849056603,4.033962264150943,,,,,,,,,,
15,HEINEKEN C 6RH PILSEN,4,STRASBOURG,10,6RH,FARO,31,85.30669039848287,94.36210753583475,202.16129032258058,13.225806451612907,4.019354838709677,,,,,,,,,,
45,HEINEKEN C 6RH PILSEN,4,STRASBOURG,10,6RH,FARO,31,85.30669039848287,94.36210753583475,202.16129032258058,13.225806451612907,4.019354838709677,,,,,,,,,,
51,HEINEKEN C 6RH PILSEN,4,STRASBOURG,10,6RH,FARO,31,85.30669039848287,94.36210753583475,202.16129032258058,13.225806451612907,4.019354838709677,,,,,,,,,,
27,Kronenbourg 2RP,4,STRASBOURG,10,2RP,FANTEX,0,85.46253160825789,94.10261004674055,202.16226415094343,12.837735849056603,4.033962264150943,,,,,,,,,,
55,Kronenbourg 2RP,4,STRASBOURG,10,2RP,FANTEX,0,85.46253160825789,94.10261004674055,202.16226415094343,12.837735849056603,4.033962264150943,,,,,,,,,,
32,Kronenbourg 6RH,4,STRASBOURG,10,,,0,85.46253160825789,94.10261004674055,202.16226415094343,12.837735849056603,4.033962264150943,,,,,,,,,,
56,Kronenbourg 6RH,4,STRASBOURG,10,,,0,85.46253160825789,94.10261004674055,202.16226415094343,12.837735849056603,4.033962264150943,,,,,,,,,,
58,Kronenbourg 6RH Responsable,4,STRASBOURG,10,6RH,Faro resp,3,85.46253160825789,94.10261004674055,202.16226415094343,12.837735849056603,4.033962264150943,,,,,,,,,,
57,Licorne 2RP,4,STRASBOURG,10,,,0,85.46253160825789,94.10261004674055,202.16226415094343,12.837735849056603,4.033962264150943,,,,,,,,,,
19,STANDARD/BIO 2RP,4,STRASBOURG,10,2RP,PLANET,0,85.46253160825789,94.10261004674055,202.16226415094343,12.837735849056603,4.033962264150943,,,,,,,,,,
54,STANDARD/BIO 2RP,4,STRASBOURG,10,2RP,PLANET,0,85.46253160825789,94.10261004674055,202.16226415094343,12.837735849056603,4.033962264150943,,,,,,,,,,
18,STANDARD/BIO 6RH,4,STRASBOURG,10,6RH,ETINCEL,16,85.54075039209712,93.91082692599271,201.89374999999998,12.531250000000002,3.98125,,,,,,,,,,
53,STANDARD/BIO 6RH,4,STRASBOURG,10,6RH,ETINCEL,16,85.54075039209712,93.91082692599271,201.89374999999998,12.531250000000002,3.98125,,,,,,,,,,
17,HEINEKEN A 2RP PILSEN,4,STRASBOURG,11,2RP,PLANET,5,84.96202885912643,93.81048249019729,202.16333333333316,13.066666666666665,4.0150000000000015,,,,,,,,,,
49,HEINEKEN A 2RP PILSEN,4,STRASBOURG,11,2RP,PLANET,5,84.96202885912643,93.81048249019729,202.16333333333316,13.066666666666665,4.0150000000000015,,,,,,,,,,
52,HEINEKEN A 2RP PILSEN,4,STRASBOURG,11,2RP,PLANET,5,84.96202885912643,93.81048249019729,202.16333333333316,13.066666666666665,4.0150000000000015,,,,,,,,,,
15,HEINEKEN C 6RH PILSEN,4,STRASBOURG,11,6RH,FARO,37,84.67615106650983,93.98012778561854,202.11891891891895,13.545945945945943,4.045945945945946,,,,,,,,,,
45,HEINEKEN C 6RH PILSEN,4,STRASBOURG,11,6RH,FARO,37,84.67615106650983,93.98012778561854,202.11891891891895,13.545945945945943,4.045945945945946,,,,,,,,,,
51,HEINEKEN C 6RH PILSEN,4,STRASBOURG,11,6RH,FARO,37,84.67615106650983,93.98012778561854,202.11891891891895,13.545945945945943,4.045945945945946,,,,,,,,,,
27,Kronenbourg 2RP,4,STRASBOURG,11,2RP,FANTEX,0,84.96202885912643,93.81048249019729,202.16333333333316,13.066666666666665,4.0150000000000015,,,,,,,,,,
55,Kronenbourg 2RP,4,STRASBOURG,11,2RP,FANTEX,0,84.96202885912643,93.81048249019729,202.16333333333316,13.066666666666665,4.0150000000000015,,,,,,,,,,
32,Kronenbourg 6RH,4,STRASBOURG,11,,,0,84.96202885912643,93.81048249019729,202.16333333333316,13.066666666666665,4.0150000000000015,,,,,,,,,,
56,Kronenbourg 6RH,4,STRASBOURG,11,,,0,84.96202885912643,93.81048249019729,202.16333333333316,13.066666666666665,4.0150000000000015,,,,,,,,,,
58,Kronenbourg 6RH Responsable,4,STRASBOURG,11,6RH,Faro resp,0,84.96202885912643,93.81048249019729,202.16333333333316,13.066666666666665,4.0150000000000015,,,,,,,,,,
57,Licorne 2RP,4,STRASBOURG,11,,,0,84.96202885912643,93.81048249019729,202.16333333333316,13.066666666666665,4.0150000000000015,,,,,,,,,,
19,STANDARD/BIO 2RP,4,STRASBOURG,11,2RP,PLANET,0,84.96202885912643,93.81048249019729,202.16333333333316,13.066666666666665,4.0150000000000015,,,,,,,,,,
54,STANDARD/BIO 2RP,4,STRASBOURG,11,2RP,PLANET,0,84.96202885912643,93.81048249019729,202.16333333333316,13.066666666666665,4.0150000000000015,,,,,,,,,,
18,STANDARD/BIO 6RH,4,STRASBOURG,11,6RH,ETINCEL,18,85.28444381966453,93.57066770707576,202.10555555555558,12.43333333333333,3.927777777777777,,,,,,,,,,
53,STANDARD/BIO 6RH,4,STRASBOURG,11,6RH,ETINCEL,18,85.28444381966453,93.57066770707576,202.10555555555558,12.43333333333333,3.927777777777777,,,,,,,,,,
17,HEINEKEN A 2RP PILSEN,4,STRASBOURG,12,2RP,PLANET,2,84.80328655533717,94.10928464760183,201.9829787234042,13.291489361702126,3.776595744680851,,,,,,,,,,
49,HEINEKEN A 2RP PILSEN,4,STRASBOURG,12,2RP,PLANET,2,84.80328655533717,94.10928464760183,201.9829787234042,13.291489361702126,3.776595744680851,,,,,,,,,,
52,HEINEKEN A 2RP PILSEN,4,STRASBOURG,12,2RP,PLANET,2,84.80328655533717,94.10928464760183,201.9829787234042,13.291489361702126,3.776595744680851,,,,,,,,,,
15,HEINEKEN C 6RH PILSEN,4,STRASBOURG,12,6RH,FARO,27,84.88904349916002,94.10176960059825,202.02222222222227,13.325925925925926,3.9185185185185185,,,,,,,,,,
45,HEINEKEN C 6RH PILSEN,4,STRASBOURG,12,6RH,FARO,27,84.88904349916002,94.10176960059825,202.02222222222227,13.325925925925926,3.9185185185185185,,,,,,,,,,
51,HEINEKEN C 6RH PILSEN,4,STRASBOURG,12,6RH,FARO,27,84.88904349916002,94.10176960059825,202.02222222222227,13.325925925925926,3.9185185185185185,,,,,,,,,,
27,Kronenbourg 2RP,4,STRASBOURG,12,2RP,FANTEX,0,84.80328655533717,94.10928464760183,201.9829787234042,13.291489361702126,3.776595744680851,,,,,,,,,,
55,Kronenbourg 2RP,4,STRASBOURG,12,2RP,FANTEX,0,84.80328655533717,94.10928464760183,201.9829787234042,13.291489361702126,3.776595744680851,,,,,,,,,,
32,Kronenbourg 6RH,4,STRASBOURG,12,,,0,84.80328655533717,94.10928464760183,201.9829787234042,13.291489361702126,3.776595744680851,,,,,,,,,,
56,Kronenbourg 6RH,4,STRASBOURG,12,,,0,84.80328655533717,94.10928464760183,201.9829787234042,13.291489361702126,3.776595744680851,,,,,,,,,,
58,Kronenbourg 6RH Responsable,4,STRASBOURG,12,6RH,Faro resp,1,84.80328655533717,94.10928464760183,201.9829787234042,13.291489361702126,3.776595744680851,,,,,,,,,,
57,Licorne 2RP,4,STRASBOURG,12,,,0,84.80328655533717,94.10928464760183,201.9829787234042,13.291489361702126,3.776595744680851,,,,,,,,,,
19,STANDARD/BIO 2RP,4,STRASBOURG,12,2RP,PLANET,0,84.80328655533717,94.10928464760183,201.9829787234042,13.291489361702126,3.776595744680851,,,,,,,,,,
54,STANDARD/BIO 2RP,4,STRASBOURG,12,2RP,PLANET,0,84.80328655533717,94.10928464760183,201.9829787234042,13.291489361702126,3.776595744680851,,,,,,,,,,
18,STANDARD/BIO 6RH,4,STRASBOURG,12,6RH,ETINCEL,17,84.5849502257617,94.21138016154805,201.82352941176475,13.352941176470587,3.4941176470588236,,,,,,,,,,
53,STANDARD/BIO 6RH,4,STRASBOURG,12,6RH,ETINCEL,17,84.5849502257617,94.21138016154805,201.82352941176475,13.352941176470587,3.4941176470588236,,,,,,,,,,
17,HEINEKEN A 2RP PILSEN,5,PROUVY,1,6RH,FARO,2,84.08002843312755,93.2917741970592,173.2959016393443,13.236065573770489,3.737426639344262,,,,,,,,,,
49,HEINEKEN A 2RP PILSEN,5,PROUVY,1,6RH,FARO,2,84.08002843312755,93.2917741970592,173.2959016393443,13.236065573770489,3.737426639344262,,,,,,,,,,
52,HEINEKEN A 2RP PILSEN,5,PROUVY,1,6RH,FARO,2,84.08002843312755,93.2917741970592,173.2959016393443,13.236065573770489,3.737426639344262,,,,,,,,,,
15,HEINEKEN C 6RH PILSEN,5,PROUVY,1,6RH,FARO,31,83.930376868788,93.18356438793914,174.1467741935484,13.25806451612903,3.703323387096774,,,,,,,,,,
45,HEINEKEN C 6RH PILSEN,5,PROUVY,1,6RH,FARO,31,83.930376868788,93.18356438793914,174.1467741935484,13.25806451612903,3.703323387096774,,,,,,,,,,
51,HEINEKEN C 6RH PILSEN,5,PROUVY,1,6RH,FARO,31,83.930376868788,93.18356438793914,174.1467741935484,13.25806451612903,3.703323387096774,,,,,,,,,,
46,Louvain,5,PROUVY,1,6RH,FARO,6,85.00627312663208,93.54584071624778,174.89999999999998,12.85,4.098333333333334,,,,,,,,,,
44,Mubex,5,PROUVY,1,6RH,FARO,17,84.08225656534354,93.65275400429061,171.9470588235294,13.529411764705882,3.6882352941176473,,,,,,,,,,
47,Skol,5,PROUVY,1,2RP,PLANET,3,84.08002843312755,93.2917741970592,173.2959016393443,13.236065573770489,3.737426639344262,,,,,,,,,,
48,Goudale,5,PROUVY,1,6RH,FANTEX,1,84.08002843312755,93.2917741970592,173.2959016393443,13.236065573770489,3.737426639344262,,,,,,,,,,
50,HEINEKEN VIENNE,5,PROUVY,1,6RH,FARO,1,84.08002843312755,93.2917741970592,173.2959016393443,13.236065573770489,3.737426639344262,,,,,,,,,,
17,HEINEKEN A 2RP PILSEN,5,PROUVY,2,6RH,FARO,3,85.03922757306505,93.86574154411561,173.7681818181818,13.066666666666668,4.049696969696969,,,,,,,,,,
49,HEINEKEN A 2RP PILSEN,5,PROUVY,2,6RH,FARO,3,85.03922757306505,93.86574154411561,173.7681818181818,13.066666666666668,4.049696969696969,,,,,,,,,,
52,HEINEKEN A 2RP PILSEN,5,PROUVY,2,6RH,FARO,3,85.03922757306505,93.86574154411561,173.7681818181818,13.066666666666668,4.049696969696969,,,,,,,,,,
15,HEINEKEN C 6RH PILSEN,5,PROUVY,2,6RH,FARO,23,85.03405973281677,94.03067060901316,174.79999999999998,13.217391304347828,4.033478260869565,,,,,,,,,,
45,HEINEKEN C 6RH PILSEN,5,PROUVY,2,6RH,FARO,23,85.03405973281677,94.03067060901316,174.79999999999998,13.217391304347828,4.033478260869565,,,,,,,,,,
51,HEINEKEN C 6RH PILSEN,5,PROUVY,2,6RH,FARO,23,85.03405973281677,94.03067060901316,174.79999999999998,13.217391304347828,4.033478260869565,,,,,,,,,,
46,Louvain,5,PROUVY,2,6RH,FARO,2,85.03922757306505,93.86574154411561,173.7681818181818,13.066666666666668,4.049696969696969,,,,,,,,,,
44,Mubex,5,PROUVY,2,6RH,FARO,0,85.03922757306505,93.86574154411561,173.7681818181818,13.066666666666668,4.049696969696969,,,,,,,,,,
47,Skol,5,PROUVY,2,2RP,PLANET,3,85.03922757306505,93.86574154411561,173.7681818181818,13.066666666666668,4.049696969696969,,,,,,,,,,
48,Goudale,5,PROUVY,2,6RH,FANTEX,1,85.03922757306505,93.86574154411561,173.7681818181818,13.066666666666668,4.049696969696969,,,,,,,,,,
50,HEINEKEN VIENNE,5,PROUVY,2,6RH,FARO,1,85.03922757306505,93.86574154411561,173.7681818181818,13.066666666666668,4.049696969696969,,,,,,,,,,
17,HEINEKEN A 2RP PILSEN,5,PROUVY,3,6RH,FARO,0,85.1289758094076,93.82607873157795,175.08793103448278,12.775862068965516,3.8603448275862067,,,,,,,,,,
49,HEINEKEN A 2RP PILSEN,5,PROUVY,3,6RH,FARO,0,85.1289758094076,93.82607873157795,175.08793103448278,12.775862068965516,3.8603448275862067,,,,,,,,,,
52,HEINEKEN A 2RP PILSEN,5,PROUVY,3,6RH,FARO,0,85.1289758094076,93.82607873157795,175.08793103448278,12.775862068965516,3.8603448275862067,,,,,,,,,,
15,HEINEKEN C 6RH PILSEN,5,PROUVY,3,6RH,FARO,19,85.14451122588402,93.95880879615108,176.14736842105262,12.905263157894735,3.887894736842105,,,,,,,,,,
45,HEINEKEN C 6RH PILSEN,5,PROUVY,3,6RH,FARO,19,85.14451122588402,93.95880879615108,176.14736842105262,12.905263157894735,3.887894736842105,,,,,,,,,,
51,HEINEKEN C 6RH PILSEN,5,PROUVY,3,6RH,FARO,19,85.14451122588402,93.95880879615108,176.14736842105262,12.905263157894735,3.887894736842105,,,,,,,,,,
46,Louvain,5,PROUVY,3,6RH,FARO,5,85.1289758094076,93.82607873157795,175.08793103448278,12.775862068965516,3.8603448275862067,,,,,,,,,,
44,Mubex,5,PROUVY,3,6RH,FARO,0,85.1289758094076,93.82607873157795,175.08793103448278,12.775862068965516,3.8603448275862067,,,,,,,,,,
47,Skol,5,PROUVY,3,2RP,PLANET,0,85.1289758094076,93.82607873157795,175.08793103448278,12.775862068965516,3.8603448275862067,,,,,,,,,,
48,Goudale,5,PROUVY,3,6RH,FANTEX,3,85.1289758094076,93.82607873157795,175.08793103448278,12.775862068965516,3.8603448275862067,,,,,,,,,,
50,HEINEKEN VIENNE,5,PROUVY,3,6RH,FARO,2,85.1289758094076,93.82607873157795,175.08793103448278,12.775862068965516,3.8603448275862067,,,,,,,,,,
17,HEINEKEN A 2RP PILSEN,5,PROUVY,4,6RH,FARO,2,84.50031566880686,93.74442633854584,173.23703703703706,13.353703703703705,3.8793298148148145,,,,,,,,,,
49,HEINEKEN A 2RP PILSEN,5,PROUVY,4,6RH,FARO,2,84.50031566880686,93.74442633854584,173.23703703703706,13.353703703703705,3.8793298148148145,,,,,,,,,,
52,HEINEKEN A 2RP PILSEN,5,PROUVY,4,6RH,FARO,2,84.50031566880686,93.74442633854584,173.23703703703706,13.353703703703705,3.8793298148148145,,,,,,,,,,
15,HEINEKEN C 6RH PILSEN,5,PROUVY,4,6RH,FARO,43,84.7158769380252,94.07650635859375,173.7558139534884,13.399999999999999,3.837297906976744,,,,,,,,,,
45,HEINEKEN C 6RH PILSEN,5,PROUVY,4,6RH,FARO,43,84.7158769380252,94.07650635859375,173.7558139534884,13.399999999999999,3.837297906976744,,,,,,,,,,
51,HEINEKEN C 6RH PILSEN,5,PROUVY,4,6RH,FARO,43,84.7158769380252,94.07650635859375,173.7558139534884,13.399999999999999,3.837297906976744,,,,,,,,,,
46,Louvain,5,PROUVY,4,6RH,FARO,1,84.50031566880686,93.74442633854584,173.23703703703706,13.353703703703705,3.8793298148148145,,,,,,,,,,
44,Mubex,5,PROUVY,4,6RH,FARO,0,84.50031566880686,93.74442633854584,173.23703703703706,13.353703703703705,3.8793298148148145,,,,,,,,,,
47,Skol,5,PROUVY,4,2RP,PLANET,3,84.50031566880686,93.74442633854584,173.23703703703706,13.353703703703705,3.8793298148148145,,,,,,,,,,
48,Goudale,5,PROUVY,4,6RH,FANTEX,2,84.50031566880686,93.74442633854584,173.23703703703706,13.353703703703705,3.8793298148148145,,,,,,,,,,
50,HEINEKEN VIENNE,5,PROUVY,4,6RH,FARO,3,84.50031566880686,93.74442633854584,173.23703703703706,13.353703703703705,3.8793298148148145,,,,,,,,,,
17,HEINEKEN A 2RP PILSEN,5,PROUVY,5,6RH,FARO,3,84.30232977465721,93.32488931328763,173.01057692307697,13.319230769230767,4.041153846153847,,,,,,,,,,
49,HEINEKEN A 2RP PILSEN,5,PROUVY,5,6RH,FARO,3,84.30232977465721,93.32488931328763,173.01057692307697,13.319230769230767,4.041153846153847,,,,,,,,,,
52,HEINEKEN A 2RP PILSEN,5,PROUVY,5,6RH,FARO,3,84.30232977465721,93.32488931328763,173.01057692307697,13.319230769230767,4.041153846153847,,,,,,,,,,
15,HEINEKEN C 6RH PILSEN,5,PROUVY,5,6RH,FARO,45,84.61118637262516,93.65584000308296,173.38000000000008,13.328888888888887,4.0631111111111125,,,,,,,,,,
45,HEINEKEN C 6RH PILSEN,5,PROUVY,5,6RH,FARO,45,84.61118637262516,93.65584000308296,173.38000000000008,13.328888888888887,4.0631111111111125,,,,,,,,,,
51,HEINEKEN C 6RH PILSEN,5,PROUVY,5,6RH,FARO,45,84.61118637262516,93.65584000308296,173.38000000000008,13.328888888888887,4.0631111111111125,,,,,,,,,,
46,Louvain,5,PROUVY,5,6RH,FARO,1,84.30232977465721,93.32488931328763,173.01057692307697,13.319230769230767,4.041153846153847,,,,,,,,,,
44,Mubex,5,PROUVY,5,6RH,FARO,1,84.30232977465721,93.32488931328763,173.01057692307697,13.319230769230767,4.041153846153847,,,,,,,,,,
47,Skol,5,PROUVY,5,2RP,PLANET,0,84.30232977465721,93.32488931328763,173.01057692307697,13.319230769230767,4.041153846153847,,,,,,,,,,
48,Goudale,5,PROUVY,5,6RH,FANTEX,0,84.30232977465721,93.32488931328763,173.01057692307697,13.319230769230767,4.041153846153847,,,,,,,,,,
50,HEINEKEN VIENNE,5,PROUVY,5,6RH,FARO,2,84.30232977465721,93.32488931328763,173.01057692307697,13.319230769230767,4.041153846153847,,,,,,,,,,
17,HEINEKEN A 2RP PILSEN,5,PROUVY,6,6RH,FARO,1,83.61427528737819,92.34832706076631,174.7076923076923,13.190384615384618,4.131538461538462,,,,,,,,,,
49,HEINEKEN A 2RP PILSEN,5,PROUVY,6,6RH,FARO,1,83.61427528737819,92.34832706076631,174.7076923076923,13.190384615384618,4.131538461538462,,,,,,,,,,
52,HEINEKEN A 2RP PILSEN,5,PROUVY,6,6RH,FARO,1,83.61427528737819,92.34832706076631,174.7076923076923,13.190384615384618,4.131538461538462,,,,,,,,,,
15,HEINEKEN C 6RH PILSEN,5,PROUVY,6,6RH,FARO,46,83.65682325339667,92.45194779146121,175.04130434782607,13.26304347826087,4.151739130434782,,,,,,,,,,
45,HEINEKEN C 6RH PILSEN,5,PROUVY,6,6RH,FARO,46,83.65682325339667,92.45194779146121,175.04130434782607,13.26304347826087,4.151739130434782,,,,,,,,,,
51,HEINEKEN C 6RH PILSEN,5,PROUVY,6,6RH,FARO,46,83.65682325339667,92.45194779146121,175.04130434782607,13.26304347826087,4.151739130434782,,,,,,,,,,
46,Louvain,5,PROUVY,6,6RH,FARO,0,83.61427528737819,92.34832706076631,174.7076923076923,13.190384615384618,4.131538461538462,,,,,,,,,,
44,Mubex,5,PROUVY,6,6RH,FARO,4,83.61427528737819,92.34832706076631,174.7076923076923,13.190384615384618,4.131538461538462,,,,,,,,,,
47,Skol,5,PROUVY,6,2RP,PLANET,1,83.61427528737819,92.34832706076631,174.7076923076923,13.190384615384618,4.131538461538462,,,,,,,,,,
48,Goudale,5,PROUVY,6,6RH,FANTEX,0,83.61427528737819,92.34832706076631,174.7076923076923,13.190384615384618,4.131538461538462,,,,,,,,,,
50,HEINEKEN VIENNE,5,PROUVY,6,6RH,FARO,0,83.61427528737819,92.34832706076631,174.7076923076923,13.190384615384618,4.131538461538462,,,,,,,,,,
